|-------+----------------------+--------+---------|
|  rank | name                 | solved | recent  |
|  655  | hcl67                | 77     | 1745    |
|  96   | llhuii               | 208    | 1745    |
|  626  | math715              | 79     | 1746    |
|  334  | mayka.i.truba        | 115    | 1748    |
|  223  | alphaxiang           | 144    | 1749    |
|  809  | LoverThinker         | 68     | 1753    |
|  923  | lasteye              | 63     | 1758    |
|  295  | (liuq901)            | 124    | 1759    |
|  558  | laotse               | 84     | 1763    |
|  17   | dhu_try              | 420    | 1764    |
|  596  | aaronx               | 81     | 1764    |
|  639  | venidicischeme       | 78     | 1764    |
|  849  | hao5ang              | 66     | 1771    |
|  278  | manandsea            | 127    | 1794    |
|  163  | (Bella)              | 163    | 1797    |
|  232  | (daniel.you)         | 140    | 1798    |
|  251  | bovinova             | 134    | 1800    |
|  277  | justinxu             | 127    | 1800    |
|  428  | yanlingevol          | 101    | 1802    |
|  142  | __starrify__         | 174    | 1810    |
|  848  | (Paracel_007)        | 66     | 1810    |
|  568  | cheuk-fung           | 83     | 1815    |
|  455  | ljhku                | 99     | 1816    |
|  946  | sxsfxx               | 62     | 1824    |
|  654  | Ryannnnnnn           | 77     | 1826    |
|  449  | Fandi                | 100    | 1830    |
|  874  | CodeForces           | 65     | 1830    |
|  901  | Cloud_M              | 64     | 1832    |
|  304  | Ro.C.yR              | 121    | 1839    |
|  900  | wolf76               | 64     | 1841    |
|  973  | mstar                | 61     | 1843    |
|  405  | citaret              | 104    | 1851    |
|  922  | arsenal              | 63     | 1855    |
|  208  | hkkhhk               | 151    | 1860    |
|  102  | physhark             | 206    | 1864    |
|  139  | DarknessGuideMe      | 175    | 1867    |
|  319  | dsyin                | 119    | 1868    |
|  972  | Likk                 | 61     | 1871    |
|  1000 | icersg               | 60     | 1875    |
|  190  | dreamsky             | 154    | 1876    |
|  808  | yangziqing           | 68     | 1876    |
|  45   | HKX                  | 300    | 1877    |
|  228  | txyyss               | 142    | 1882    |
|  268  | zxx714               | 130    | 1883    |
|  145  | (whatasha)           | 172    | 1886    |
|  807  | gooooloo             | 68     | 1888    |
|  526  | sgm0002003           | 87     | 1893    |
|  363  | cnbuff410            | 110    | 1895    |
|  873  | forif                | 65     | 1896    |
|  496  | giantchen            | 90     | 1900    |
|  921  | (michaelalan)        | 63     | 1900    |
|  971  | (xay)                | 61     | 1900    |
|  638  | (guangchuangyu)      | 78     | 1904    |
|  127  | kaifeng              | 184    | 1905    |
|  462  | jiufengzi            | 97     | 1906    |
|  847  | doudoulh             | 66     | 1906    |
|  355  | nickcen              | 111    | 1908    |
|  383  | huzza                | 107    | 1910    |
|  154  | chrisliu             | 169    | 1911    |
|  448  | Hooloong             | 100    | 1913    |
|  207  | aceeca1              | 151    | 1914    |
|  970  | wyk                  | 61     | 1917    |
|  920  | Marco_Qiu            | 63     | 1919    |
|  294  | guoheng              | 124    | 1926    |
|  216  | (critical27)         | 147    | 1927    |
|  491  | xuyanfeng            | 91     | 1928    |
|  557  | ruibz                | 84     | 1928    |
|  148  | skydark              | 171    | 1930    |
|  625  | dzeng                | 79     | 1930    |
|  595  | ishallfly            | 81     | 1931    |
|  919  | venidici             | 63     | 1934    |
|  417  | mr_delphi            | 102    | 1947    |
|  506  | WJMZBMR              | 89     | 1947    |
|  169  | cleaner_leon         | 160    | 1948    |
|  830  | flyiop               | 67     | 1957    |
|  30   | ljq                  | 339    | 1960    |
|  525  | (nisec_eric)         | 87     | 1960    |
|  872  | dubdub               | 65     | 1962    |
|  197  | youngkent            | 153    | 1966    |
|  300  | leojay               | 122    | 1968    |
|  692  | dearallan            | 75     | 1968    |
|  999  | JimmyZ               | 60     | 1968    |
|  788  | notonlysuccess       | 69     | 1969    |
|  691  | wish_master          | 75     | 1973    |
|  846  | hezq                 | 66     | 1975    |
|  447  | meye                 | 100    | 1985    |
|  249  | hhanger              | 135    | 1987    |
|  567  | (tntljc)             | 83     | 1988    |
|  475  | plokzfadai           | 94     | 1990    |
|  750  | wmy0927              | 71     | 1990    |
|  211  | bluefire             | 149    | 1992    |
|  248  | 2huluanzi            | 135    | 2006    |
|  787  | libralibra           | 69     | 2009    |
|  998  | (tw4452852)          | 60     | 2010    |
|  548  | yummiii              | 85     | 2011    |
|  997  | caiknife             | 60     | 2016    |
|  766  | E07610113            | 70     | 2019    |
|  829  | shine_woo            | 67     | 2028    |
|  918  | julia_b              | 63     | 2031    |
|  404  | MiceBiteWood         | 104    | 2033    |
|  765  | Miku_Daisuki         | 70     | 2033    |
|  38   | waiwaipig            | 307    | 2039    |
|  845  | (robertbeanbean)     | 66     | 2045    |
|  917  | (quarker)            | 63     | 2045    |
|  899  | runningHoly          | 64     | 2046    |
|  387  | Mei.Xuelan           | 106    | 2059    |
|  413  | LeavittZhang         | 103    | 2060    |
|  844  | hornymoon            | 66     | 2064    |
|  446  | DUANBELIEVE          | 100    | 2069    |
|  996  | (lefthook)           | 60     | 2074    |
|  412  | Mr.WireDancer        | 103    | 2077    |
|  73   | chyx                 | 234    | 2082    |
|  945  | cwyalpha             | 62     | 2085    |
|  22   | Jackalope            | 386    | 2088    |
|  547  | donggua              | 85     | 2089    |
|  969  | (kui)                | 61     | 2089    |
|  624  | loveSilence          | 79     | 2090    |
|  968  | (chenzhd2005)        | 61     | 2099    |
|  594  | DaiYang              | 81     | 2103    |
|  63   | xiaoyukina           | 251    | 2103    |
|  690  | azalea               | 75     | 2110    |
|  153  | (lhr0909)            | 169    | 2111    |
|  445  | yeah1900             | 100    | 2116    |
|  505  | ipodfans             | 89     | 2117    |
|  312  | dgg32                | 120    | 2133    |
|  504  | Golbez               | 89     | 2139    |
|  733  | gucong               | 72     | 2139    |
|  271  | daifei4321           | 129    | 2140    |
|  689  | itellin              | 75     | 2140    |
|  871  | wangeuler009         | 65     | 2141    |
|  709  | yibiyuan             | 74     | 2142    |
|  287  | Roowe                | 126    | 2143    |
|  503  | patrol               | 89     | 2144    |
|  843  | Modular              | 66     | 2151    |
|  172  | wanying              | 159    | 2154    |
|  898  | bitwsf               | 64     | 2156    |
|  478  | Answeror             | 93     | 2157    |
|  749  | redswallow           | 71     | 2162    |
|  967  | liulingling          | 61     | 2164    |
|  828  | leonzhang            | 67     | 2167    |
|  995  | latioswang           | 60     | 2167    |
|  32   | goalboy              | 325    | 2169    |
|  286  | leapforlove          | 126    | 2171    |
|  653  | mjy304122            | 77     | 2171    |
|  764  | lds445304787         | 70     | 2171    |
|  227  | gjyalpha             | 142    | 2176    |
|  870  | paradox2             | 65     | 2182    |
|  763  | nevergiveup          | 70     | 2183    |
|  609  | shenyan              | 80     | 2184    |
|  748  | stingh711            | 71     | 2184    |
|  623  | galaas               | 79     | 2186    |
|  23   | fox0571              | 384    | 2187    |
|  556  | saucer2007           | 84     | 2187    |
|  138  | wong.tong            | 175    | 2188    |
|  869  | (lzrak47)            | 65     | 2193    |
|  916  | hyh1048576           | 63     | 2193    |
|  915  | wu_clark             | 63     | 2194    |
|  944  | heitu016             | 62     | 2210    |
|  168  | lzyzizi              | 160    | 2212    |
|  842  | zhiyuw               | 66     | 2213    |
|  270  | yshhq                | 129    | 2218    |
|  311  | huangcd              | 120    | 2221    |
|  688  | ansys                | 75     | 2223    |
|  622  | player2135           | 79     | 2227    |
|  637  | ssysong              | 78     | 2235    |
|  762  | (irachex)            | 70     | 2240    |
|  827  | fatman               | 67     | 2240    |
|  327  | Greentie             | 117    | 2246    |
|  687  | seaeagle             | 75     | 2249    |
|  786  | wwj_project_euler    | 69     | 2250    |
|  546  | bamboodragonfly      | 85     | 2253    |
|  540  | hetong_007           | 86     | 2259    |
|  49   | coolwanglu           | 285    | 2262    |
|  545  | chwang1986           | 85     | 2272    |
|  868  | (zhuzhidu)           | 65     | 2272    |
|  131  | lby1990              | 181    | 2277    |
|  686  | tecton               | 75     | 2289    |
|  110  | SkyShaw              | 201    | 2296    |
|  177  | maomaoloverose       | 158    | 2301    |
|  188  | RUCEric              | 155    | 2305    |
|  667  | batito               | 76     | 2309    |
|  187  | seanchen             | 155    | 2310    |
|  164  | carryyouaway         | 162    | 2312    |
|  732  | (calee2005)          | 72     | 2322    |
|  514  | hywei                | 88     | 2323    |
|  566  | Lozy                 | 83     | 2323    |
|  539  | jieshuzheng          | 86     | 2332    |
|  69   | Ekoms_The_Insane     | 241    | 2332    |
|  685  | zhangyi              | 75     | 2340    |
|  544  | nuhaiguhun           | 85     | 2352    |
|  579  | zhaoda006            | 82     | 2354    |
|  167  | jingwenhtp           | 161    | 2355    |
|  222  | (fishgazer)          | 144    | 2366    |
|  593  | TNB                  | 81     | 2371    |
|  206  | remember86           | 151    | 2376    |
|  578  | ghostknight          | 82     | 2376    |
|  761  | liuexp               | 70     | 2376    |
|  444  | windmisses           | 100    | 2377    |
|  443  | Fred Lin             | 100    | 2384    |
|  966  | ienzhang             | 61     | 2387    |
|  994  | honnix               | 60     | 2387    |
|  684  | lynndon              | 75     | 2390    |
|  460  | changsheng           | 98     | 2391    |
|  465  | zenwalk              | 96     | 2391    |
|  965  | yichun               | 61     | 2392    |
|  182  | ziyuang              | 156    | 2394    |
|  785  | allenfantasy         | 69     | 2394    |
|  394  | valwang              | 105    | 2399    |
|  784  | yinmaolin            | 69     | 2402    |
|  826  | veryfreebird         | 67     | 2402    |
|  621  | sheng                | 79     | 2403    |
|  442  | yessit               | 100    | 2405    |
|  825  | reivzy               | 67     | 2412    |
|  411  | dementrock           | 103    | 2420    |
|  254  | wjthu                | 133    | 2450    |
|  783  | terryyin             | 69     | 2451    |
|  70   | stir67               | 236    | 2452    |
|  54   | ben1222              | 267    | 2454    |
|  782  | (gazelle)            | 69     | 2454    |
|  524  | comaoe               | 87     | 2458    |
|  964  | ganlu                | 61     | 2459    |
|  347  | zjx20                | 112    | 2468    |
|  731  | calebx               | 72     | 2476    |
|  806  | sandorf              | 68     | 2477    |
|  543  | HEU_xueyan           | 85     | 2483    |
|  181  | silwile              | 156    | 2507    |
|  666  | alai04               | 76     | 2514    |
|  841  | kevinxiao            | 66     | 2516    |
|  79   | zouxun               | 225    | 2518    |
|  441  | jessicasco           | 100    | 2525    |
|  367  | xl                   | 109    | 2534    |
|  805  | angusdwhite          | 68     | 2540    |
|  592  | rdcyash              | 81     | 2547    |
|  427  | mothing              | 101    | 2548    |
|  126  | sha1                 | 184    | 2554    |
|  943  | liuxinyu             | 62     | 2583    |
|  76   | Ledrug               | 231    | 2602    |
|  804  | lczdtc               | 68     | 2604    |
|  180  | yinan                | 156    | 2642    |
|  747  | sixu05202004         | 71     | 2646    |
|  382  | xjlinyueru           | 107    | 2659    |
|  803  | wlamos               | 68     | 2659    |
|  963  | honcent              | 61     | 2676    |
|  393  | ul0402206            | 105    | 2680    |
|  253  | matman               | 133    | 2684    |
|  215  | melon1234            | 147    | 2685    |
|  538  | yaac                 | 86     | 2693    |
|  403  | yangsx               | 104    | 2701    |
|  537  | chinshin             | 86     | 2704    |
|  144  | HenryYang            | 173    | 2716    |
|  914  | (zglloo)             | 63     | 2716    |
|  897  | murenjiwen           | 64     | 2728    |
|  962  | shurenjiuge          | 61     | 2729    |
|  591  | liquanwei            | 81     | 2733    |
|  665  | damnstout            | 76     | 2736    |
|  536  | panda_lin            | 86     | 2741    |
|  802  | yufu                 | 68     | 2757    |
|  459  | bbschat              | 98     | 2767    |
|  310  | ljz                  | 120    | 2777    |
|  490  | apzc2529             | 91     | 2781    |
|  402  | Alel                 | 104    | 2782    |
|  440  | riobard              | 100    | 2783    |
|  309  | ncuww                | 120    | 2786    |
|  913  | skyrain              | 63     | 2801    |
|  961  | kueiwoodwolf         | 61     | 2806    |
|  36   | zhzs                 | 312    | 2812    |
|  267  | jiangerji            | 130    | 2820    |
|  489  | coffee.stone         | 91     | 2836    |
|  896  | dey                  | 64     | 2843    |
|  39   | eming                | 306    | 2855    |
|  439  | amadeoh              | 100    | 2855    |
|  523  | SsJia                | 87     | 2858    |
|  824  | mbcheng              | 67     | 2860    |
|  708  | jingkrub             | 74     | 2861    |
|  912  | yinzhijiao           | 63     | 2861    |
|  993  | kuangxiangjie        | 60     | 2871    |
|  577  | sgi                  | 82     | 2873    |
|  717  | heroboy              | 73     | 2878    |
|  98   | purelisp             | 207    | 2895    |
|  840  | ttliu2000            | 66     | 2902    |
|  196  | chensdiscovery       | 153    | 2955    |
|  202  | huanzhou2006         | 152    | 2955    |
|  730  | sevenever            | 72     | 3001    |
|  130  | seaker               | 181    | 3024    |
|  330  | daiwb                | 116    | 3039    |
|  386  | yejianye             | 106    | 3039    |
|  354  | Honeypot             | 111    | 3041    |
|  992  | ablmf                | 60     | 3087    |
|  746  | Jesful               | 71     | 3094    |
|  960  | somhtong             | 61     | 3097    |
|  502  | haha_win7            | 89     | 3098    |
|  470  | MaZhanlei            | 95     | 3102    |
|  324  | winxos               | 118    | 3119    |
|  867  | 10070709             | 65     | 3135    |
|  729  | jdxyw                | 72     | 3138    |
|  484  | oyyfj                | 92     | 3143    |
|  231  | huguang              | 140    | 3157    |
|  991  | FreddyMusic          | 60     | 3162    |
|  866  | ultra                | 65     | 3174    |
|  620  | ralphwen             | 79     | 3180    |
|  114  | redfield             | 195    | 3188    |
|  636  | leoyan               | 78     | 3191    |
|  728  | xeranic              | 72     | 3194    |
|  781  | yangfun              | 69     | 3201    |
|  75   | BigGuava             | 233    | 3203    |
|  410  | txguo                | 103    | 3206    |
|  195  | dirtysalt            | 153    | 3222    |
|  865  | woailvzi             | 65     | 3226    |
|  61   | Rinick               | 254    | 3231    |
|  652  | zxub                 | 77     | 3232    |
|  189  | linxh                | 154    | 3247    |
|  651  | fellatioyzx          | 77     | 3257    |
|  650  | houdw                | 77     | 3292    |
|  522  | snake0406            | 87     | 3319    |
|  166  | phrock               | 161    | 3320    |
|  374  | xingjianan           | 108    | 3326    |
|  469  | Gloria               | 95     | 3326    |
|  959  | deathnju             | 61     | 3342    |
|  62   | falseskywalker       | 251    | 3343    |
|  707  | Alicecy              | 74     | 3352    |
|  373  | yanzixiang           | 108    | 3363    |
|  337  | chencc               | 114    | 3405    |
|  93   | hupo001              | 209    | 3421    |
|  895  | nimda                | 64     | 3424    |
|  590  | henterji             | 81     | 3431    |
|  780  | gelosie              | 69     | 3444    |
|  521  | jinzhidong2539       | 87     | 3455    |
|  801  | yuhch123             | 68     | 3466    |
|  779  | zfzhaha              | 69     | 3473    |
|  664  | fangyitang           | 76     | 3493    |
|  942  | bedscape             | 62     | 3505    |
|  576  | fdks                 | 82     | 3511    |
|  362  | JeffG                | 110    | 3517    |
|  958  | benben               | 61     | 3528    |
|  520  | RichardCheng         | 87     | 3555    |
|  326  | wavellite            | 117    | 3581    |
|  92   | MATLABMATH           | 210    | 3602    |
|  91   | idiot94              | 210    | 3605    |
|  663  | jefftymc             | 76     | 3609    |
|  318  | qwertybilly          | 119    | 3611    |
|  308  | qdzcslj              | 120    | 3612    |
|  401  | lidaobing            | 104    | 3615    |
|  990  | terens               | 60     | 3615    |
|  683  | AcNono               | 75     | 3620    |
|  513  | jinjing              | 88     | 3640    |
|  464  | sailuo               | 96     | 3649    |
|  823  | turtlemax            | 67     | 3675    |
|  778  | jinq0123             | 69     | 3704    |
|  989  | xjliyiru             | 60     | 3722    |
|  941  | boosting             | 62     | 3744    |
|  608  | qcshzihnus           | 80     | 3747    |
|  501  | SunMoon              | 89     | 3821    |
|  727  | supertramp           | 72     | 3918    |
|  262  | helium               | 131    | 4010    |
|-------+----------------------+--------+---------|
