|-------+------------------+--------+---------|
|  rank | name             | solved | recent  |
|  585  | deepseawhale     | 82     | 1191    |
|  159  | tif              | 165    | 1192    |
|  51   | l2y3n2           | 270    | 1194    |
|  469  | _Ke              | 95     | 1195    |
|  43   | scturtle         | 301    | 1199    |
|  178  | qshadun          | 157    | 1205    |
|  349  | akarin           | 112    | 1208    |
|  430  | yun_sun          | 101    | 1209    |
|  505  | dwh              | 89     | 1218    |
|  461  | Javran           | 97     | 1229    |
|  238  | (friarchen)      | 138    | 1240    |
|  572  | hongtengyin      | 83     | 1241    |
|  237  | skyivair         | 138    | 1245    |
|  497  | (yangyuxuan)     | 90     | 1246    |
|  584  | (zariskij)       | 82     | 1256    |
|  413  | onceloved        | 103    | 1264    |
|  448  | equation314      | 100    | 1285    |
|  28   | (Slipper)        | 353    | 1294    |
|  105  | staynight        | 202    | 1297    |
|  233  | codelibrary      | 140    | 1297    |
|  514  | iambic           | 88     | 1318    |
|  241  | (flyraibow)      | 137    | 1321    |
|  429  | stoundmire       | 101    | 1321    |
|  496  | tiger2fish       | 90     | 1325    |
|  419  | iLang            | 102    | 1334    |
|  418  | oinil            | 102    | 1341    |
|  367  | belanov          | 109    | 1345    |
|  42   | xtlisk           | 302    | 1348    |
|  393  | gcd0318          | 105    | 1356    |
|  224  | iljyya           | 143    | 1362    |
|  40   | asmn             | 305    | 1362    |
|  57   | superdesert      | 257    | 1371    |
|  600  | fangx13          | 81     | 1380    |
|  599  | cby12            | 81     | 1382    |
|  279  | judaplus         | 127    | 1388    |
|  571  | (shibingyu)      | 83     | 1388    |
|  172  | sweetJ           | 159    | 1389    |
|  301  | riku_in_japan    | 122    | 1390    |
|  232  | yanhan13         | 140    | 1391    |
|  475  | jmouse           | 94     | 1400    |
|  240  | gnocuil          | 137    | 1408    |
|  343  | cylixstar        | 113    | 1409    |
|  405  | (wzw)            | 104    | 1413    |
|  513  | saintqdd         | 88     | 1414    |
|  372  | meridional       | 108    | 1478    |
|  459  | (jilinxie)       | 98     | 1484    |
|  477  | (hahahanibal)    | 93     | 1488    |
|  495  | CandyZ           | 90     | 1496    |
|  231  | Gedicht          | 140    | 1501    |
|  338  | mitcc            | 114    | 1529    |
|  526  | kw120943839      | 87     | 1538    |
|  305  | Chongkai         | 121    | 1539    |
|  583  | kirklovy         | 82     | 1541    |
|  348  | huangkan         | 112    | 1551    |
|  582  | bladeralien      | 82     | 1556    |
|  65   | greedp           | 242    | 1556    |
|  235  | xxfen            | 139    | 1557    |
|  334  | bistole          | 115    | 1557    |
|  525  | jjwt             | 87     | 1563    |
|  362  | (longwosion)     | 110    | 1574    |
|  540  | icedream91       | 86     | 1577    |
|  404  | Erutan           | 104    | 1593    |
|  211  | (li.stayhere)    | 149    | 1595    |
|  366  | allensong95      | 109    | 1595    |
|  85   | lllllllllllll    | 213    | 1601    |
|  117  | rujialiu         | 191    | 1606    |
|  95   | xbtianlang       | 208    | 1611    |
|  474  | pavelkang        | 94     | 1622    |
|  244  | ACMonster        | 136    | 1627    |
|  570  | koonom           | 83     | 1627    |
|  342  | easymath3        | 113    | 1641    |
|  313  | monad            | 120    | 1642    |
|  356  | (ralphjessie)    | 111    | 1651    |
|  403  | tanghuanan       | 104    | 1653    |
|  290  | fuwutu           | 125    | 1656    |
|  392  | guangge77        | 105    | 1683    |
|  428  | alpc62           | 101    | 1691    |
|  94   | llhuii           | 208    | 1698    |
|  333  | mayka.i.truba    | 115    | 1701    |
|  220  | alphaxiang       | 144    | 1702    |
|  295  | (liuq901)        | 124    | 1712    |
|  17   | dhu_try          | 420    | 1716    |
|  558  | laotse           | 84     | 1716    |
|  598  | aaronx           | 81     | 1717    |
|  278  | manandsea        | 127    | 1747    |
|  162  | (Bella)          | 163    | 1750    |
|  135  | wawnx            | 176    | 1751    |
|  230  | (daniel.you)     | 140    | 1751    |
|  249  | bovinova         | 134    | 1752    |
|  277  | justinxu         | 127    | 1753    |
|  427  | yanlingevol      | 101    | 1755    |
|  140  | __starrify__     | 174    | 1763    |
|  569  | cheuk-fung       | 83     | 1768    |
|  453  | ljhku            | 99     | 1769    |
|  447  | Fandi            | 100    | 1782    |
|  304  | Ro.C.yR          | 121    | 1792    |
|  402  | citaret          | 104    | 1804    |
|  205  | hkkhhk           | 151    | 1813    |
|  99   | physhark         | 206    | 1816    |
|  138  | DarknessGuideMe  | 175    | 1820    |
|  319  | dsyin            | 119    | 1821    |
|  188  | dreamsky         | 154    | 1828    |
|  44   | HKX              | 300    | 1830    |
|  226  | txyyss           | 142    | 1835    |
|  268  | zxx714           | 130    | 1835    |
|  144  | (whatasha)       | 172    | 1838    |
|  524  | sgm0002003       | 87     | 1846    |
|  361  | cnbuff410        | 110    | 1848    |
|  494  | giantchen        | 90     | 1852    |
|  125  | kaifeng          | 184    | 1858    |
|  460  | jiufengzi        | 97     | 1859    |
|  355  | nickcen          | 111    | 1861    |
|  378  | huzza            | 107    | 1862    |
|  153  | chrisliu         | 169    | 1864    |
|  446  | Hooloong         | 100    | 1865    |
|  204  | aceeca1          | 151    | 1867    |
|  294  | guoheng          | 124    | 1878    |
|  214  | (critical27)     | 147    | 1880    |
|  488  | xuyanfeng        | 91     | 1881    |
|  557  | ruibz            | 84     | 1881    |
|  147  | skydark          | 171    | 1883    |
|  597  | ishallfly        | 81     | 1883    |
|  417  | mr_delphi        | 102    | 1899    |
|  168  | cleaner_leon     | 160    | 1900    |
|  504  | WJMZBMR          | 89     | 1900    |
|  523  | (nisec_eric)     | 87     | 1912    |
|  29   | ljq              | 339    | 1913    |
|  196  | youngkent        | 153    | 1918    |
|  300  | leojay           | 122    | 1921    |
|  445  | meye             | 100    | 1938    |
|  247  | hhanger          | 135    | 1940    |
|  568  | (tntljc)         | 83     | 1941    |
|  473  | plokzfadai       | 94     | 1943    |
|  210  | bluefire         | 149    | 1945    |
|  246  | 2huluanzi        | 135    | 1959    |
|  548  | yummiii          | 85     | 1964    |
|  401  | MiceBiteWood     | 104    | 1985    |
|  37   | waiwaipig        | 307    | 1992    |
|  383  | Mei.Xuelan       | 106    | 2011    |
|  412  | LeavittZhang     | 103    | 2013    |
|  444  | DUANBELIEVE      | 100    | 2022    |
|  411  | Mr.WireDancer    | 103    | 2029    |
|  71   | chyx             | 234    | 2034    |
|  21   | Jackalope        | 386    | 2041    |
|  547  | donggua          | 85     | 2042    |
|  596  | DaiYang          | 81     | 2056    |
|  62   | xiaoyukina       | 251    | 2056    |
|  152  | (lhr0909)        | 169    | 2063    |
|  443  | yeah1900         | 100    | 2069    |
|  503  | ipodfans         | 89     | 2069    |
|  312  | dgg32            | 120    | 2086    |
|  502  | Golbez           | 89     | 2092    |
|  271  | daifei4321       | 129    | 2093    |
|  287  | Roowe            | 126    | 2096    |
|  501  | patrol           | 89     | 2097    |
|  171  | wanying          | 159    | 2106    |
|  476  | Answeror         | 93     | 2110    |
|  31   | goalboy          | 325    | 2122    |
|  286  | leapforlove      | 126    | 2124    |
|  225  | gjyalpha         | 142    | 2129    |
|  23   | fox0571          | 384    | 2140    |
|  556  | saucer2007       | 84     | 2140    |
|  137  | wong.tong        | 175    | 2141    |
|  167  | lzyzizi          | 160    | 2165    |
|  270  | yshhq            | 129    | 2171    |
|  311  | huangcd          | 120    | 2174    |
|  326  | Greentie         | 117    | 2199    |
|  546  | bamboodragonfly  | 85     | 2205    |
|  539  | hetong_007       | 86     | 2212    |
|  48   | coolwanglu       | 285    | 2214    |
|  545  | chwang1986       | 85     | 2225    |
|  129  | lby1990          | 181    | 2229    |
|  107  | SkyShaw          | 201    | 2249    |
|  176  | maomaoloverose   | 158    | 2254    |
|  185  | RUCEric          | 155    | 2258    |
|  184  | seanchen         | 155    | 2262    |
|  163  | carryyouaway     | 162    | 2265    |
|  512  | hywei            | 88     | 2276    |
|  567  | Lozy             | 83     | 2276    |
|  538  | jieshuzheng      | 86     | 2284    |
|  66   | Ekoms_The_Insane | 241    | 2285    |
|  544  | nuhaiguhun       | 85     | 2305    |
|  581  | zhaoda006        | 82     | 2307    |
|  165  | jingwenhtp       | 161    | 2308    |
|  219  | (fishgazer)      | 144    | 2319    |
|  595  | TNB              | 81     | 2324    |
|  580  | ghostknight      | 82     | 2328    |
|  203  | remember86       | 151    | 2329    |
|  442  | windmisses       | 100    | 2330    |
|  441  | Fred Lin         | 100    | 2337    |
|  458  | changsheng       | 98     | 2344    |
|  463  | zenwalk          | 96     | 2344    |
|  181  | ziyuang          | 156    | 2347    |
|  391  | valwang          | 105    | 2351    |
|  440  | yessit           | 100    | 2358    |
|  410  | dementrock       | 103    | 2373    |
|  252  | wjthu            | 133    | 2403    |
|  67   | stir67           | 236    | 2405    |
|  53   | ben1222          | 267    | 2407    |
|  522  | comaoe           | 87     | 2411    |
|  347  | zjx20            | 112    | 2420    |
|  543  | HEU_xueyan       | 85     | 2435    |
|  180  | silwile          | 156    | 2459    |
|  77   | zouxun           | 225    | 2471    |
|  439  | jessicasco       | 100    | 2478    |
|  365  | xl               | 109    | 2487    |
|  594  | rdcyash          | 81     | 2500    |
|  426  | mothing          | 101    | 2501    |
|  124  | sha1             | 184    | 2507    |
|  74   | Ledrug           | 231    | 2554    |
|  179  | yinan            | 156    | 2595    |
|  377  | xjlinyueru       | 107    | 2612    |
|  390  | ul0402206        | 105    | 2633    |
|  213  | melon1234        | 147    | 2637    |
|  251  | matman           | 133    | 2637    |
|  537  | yaac             | 86     | 2646    |
|  400  | yangsx           | 104    | 2653    |
|  536  | chinshin         | 86     | 2657    |
|  142  | HenryYang        | 173    | 2668    |
|  593  | liquanwei        | 81     | 2685    |
|  535  | panda_lin        | 86     | 2693    |
|  457  | bbschat          | 98     | 2720    |
|  310  | ljz              | 120    | 2730    |
|  487  | apzc2529         | 91     | 2733    |
|  399  | Alel             | 104    | 2735    |
|  438  | riobard          | 100    | 2735    |
|  309  | ncuww            | 120    | 2739    |
|  35   | zhzs             | 312    | 2765    |
|  267  | jiangerji        | 130    | 2772    |
|  486  | coffee.stone     | 91     | 2789    |
|  38   | eming            | 306    | 2807    |
|  437  | amadeoh          | 100    | 2808    |
|  521  | SsJia            | 87     | 2811    |
|  579  | sgi              | 82     | 2825    |
|  96   | purelisp         | 207    | 2847    |
|  195  | chensdiscovery   | 153    | 2907    |
|  200  | huanzhou2006     | 152    | 2908    |
|  542  | zkl132           | 85     | 2911    |
|  128  | seaker           | 181    | 2977    |
|  329  | daiwb            | 116    | 2991    |
|  382  | yejianye         | 106    | 2992    |
|  354  | Honeypot         | 111    | 2994    |
|  500  | haha_win7        | 89     | 3051    |
|  468  | MaZhanlei        | 95     | 3055    |
|  322  | winxos           | 118    | 3072    |
|  481  | oyyfj            | 92     | 3096    |
|  229  | huguang          | 140    | 3109    |
|  114  | redfield         | 195    | 3140    |
|  534  | mpouse           | 86     | 3149    |
|  73   | BigGuava         | 233    | 3156    |
|  409  | txguo            | 103    | 3158    |
|  194  | dirtysalt        | 153    | 3175    |
|  59   | Rinick           | 254    | 3183    |
|  187  | linxh            | 154    | 3200    |
|  520  | snake0406        | 87     | 3272    |
|  164  | phrock           | 161    | 3273    |
|  371  | xingjianan       | 108    | 3278    |
|  467  | Gloria           | 95     | 3278    |
|  61   | falseskywalker   | 251    | 3296    |
|  370  | yanzixiang       | 108    | 3316    |
|  337  | chencc           | 114    | 3358    |
|  91   | hupo001          | 209    | 3374    |
|  592  | henterji         | 81     | 3383    |
|  519  | jinzhidong2539   | 87     | 3408    |
|  578  | fdks             | 82     | 3463    |
|  360  | JeffG            | 110    | 3470    |
|  518  | RichardCheng     | 87     | 3508    |
|  325  | wavellite        | 117    | 3534    |
|  90   | MATLABMATH       | 210    | 3555    |
|  89   | idiot94          | 210    | 3558    |
|  308  | qdzcslj          | 120    | 3564    |
|  318  | qwertybilly      | 119    | 3564    |
|  398  | lidaobing        | 104    | 3568    |
|  511  | jinjing          | 88     | 3592    |
|  462  | sailuo           | 96     | 3602    |
|  499  | SunMoon          | 89     | 3774    |
|  262  | helium           | 131    | 3963    |
|-------+------------------+--------+---------|
